Panel	Marker	Allele	Size	Size.Min	Size.Max	Virtual	Color	Repeat	Marker.Min	Marker.Max	Offset	Short.Name	Full.Name	Gender.Marker	Quality.Sensor
GlobalFiler_Panel_v1	D12S391	22	248.5	248	249	0	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D12S391	23	252.5	252	253	0	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D12S391	24	256.5	256	257	0	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D12S391	24.3	259.5	259	259.9	1	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D12S391	25	260.5	260	261	0	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D12S391	26	264.5	264	265	0	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D12S391	27	268.5	268	269	0	purple	4	211	270.5	160	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	10	277.5	277	278	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	11	281.5	281	282	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	12	285.5	285	286	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	13	289.5	289	290	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	14	293.5	293	294	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	15	297.5	297	298	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	16	301.5	301	302	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	17	305.5	305	306	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	18	309.5	309	310	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	18.3	312.5	312	312.9	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	19	313.5	313	314	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	19.3	316.5	316	316.9	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	20	317.5	317	318	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	21	321.5	321	322	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	22	325.5	325	326	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	23	329.5	329	330	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	23.2	331.5	331	331.95	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	23.3	332.5	332.05	332.9	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	24	333.5	333	334	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	24.2	335.5	335	336	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	25	337.5	337	338	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	26	341.5	341	342	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	27	345.5	345	346	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	28	349.5	349	350	0	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
GlobalFiler_Panel_v1	D2S1338	29	353.5	353	354	1	purple	4	275.5	355.5	238	GlobalFiler	GlobalFiler PCR Amplification Kit	FALSE	FALSE
